year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2021,13/11/2021,Southbound,Light Vehicles,196,113,89,81,208,483,624,937,1188,1384,1497,1634,1481,1637,1570,1484,1506,1327,853,673,689,691,488,282,0,0
2021,13/11/2021,Southbound,All Vehicles,198,117,93,86,223,525,665,987,1240,1436,1554,1705,1535,1705,1615,1533,1552,1363,875,693,701,706,502,290,0,0
2021,13/11/2021,Northbound,All Vehicles,89,52,50,75,265,735,846,1112,1240,1353,1457,1375,1408,1314,1224,1111,1080,939,628,526,499,482,374,206,0,0
2021,14/11/2021,Northbound,Light Vehicles,123,70,52,54,124,266,362,577,938,1045,1232,1255,1166,1124,1053,1067,1054,788,457,441,353,219,106,58,0,0
2021,14/11/2021,Southbound,Light Vehicles,168,123,80,79,97,232,346,509,929,1179,1300,1454,1341,1342,1503,1430,1323,1121,759,654,592,441,199,75,0,0
2021,14/11/2021,Northbound,Heavy Vehicles,2,2,1,4,4,12,22,27,30,32,32,39,26,27,38,29,19,24,13,12,8,3,2,1,0,0
2021,14/11/2021,Southbound,Heavy Vehicles,5,3,,2,3,7,13,21,40,26,40,42,30,34,28,43,25,36,17,18,11,7,3,4,0,0
2021,14/11/2021,Northbound,All Vehicles,125,72,53,58,128,278,384,604,968,1077,1264,1294,1192,1151,1091,1096,1073,812,470,453,361,222,108,59,0,0
2021,14/11/2021,Southbound,All Vehicles,173,126,80,81,100,239,359,530,969,1205,1340,1496,1371,1376,1531,1473,1348,1157,776,672,603,448,202,79,0,0
2021,15/11/2021,Southbound,Light Vehicles,55,41,44,118,308,718,1011,1205,1003,1059,1054,1270,1231,1386,1744,2028,2030,1523,893,649,577,375,176,90,0,0
2021,15/11/2021,Southbound,Heavy Vehicles,2,5,3,11,40,77,62,83,90,91,99,117,129,125,142,114,103,54,39,30,17,13,4,3,0,0
2021,15/11/2021,Southbound,All Vehicles,57,46,47,129,348,795,1073,1288,1093,1150,1153,1387,1360,1511,1886,2142,2133,1577,932,679,594,388,180,93,0,0
2021,16/11/2021,Southbound,Light Vehicles,46,37,48,107,353,741,1014,1248,1065,1098,1074,1195,1204,1462,1696,1985,2061,1844,1051,688,698,463,194,125,0,0
2021,16/11/2021,Northbound,Heavy Vehicles,4,4,4,15,38,178,186,138,149,122,117,86,95,95,107,63,64,47,36,19,11,11,8,5,0,0
2021,16/11/2021,Northbound,Light Vehicles,20,30,29,93,461,1514,2043,1846,1404,1052,922,960,999,1011,1225,1207,1256,993,655,526,412,276,136,73,0,0
2021,16/11/2021,Southbound,Heavy Vehicles,4,5,2,11,34,101,85,73,100,97,120,115,116,107,122,111,94,78,38,29,15,10,7,5,0,0
2021,16/11/2021,Southbound,All Vehicles,50,42,50,118,387,842,1099,1321,1165,1195,1194,1310,1320,1569,1818,2096,2155,1922,1089,717,713,473,201,130,0,0
2021,16/11/2021,Northbound,All Vehicles,24,34,33,108,499,1692,2229,1984,1553,1174,1039,1046,1094,1106,1332,1270,1320,1040,691,545,423,287,144,78,0,0
2021,17/11/2021,Northbound,Heavy Vehicles,1,7,9,20,39,166,152,120,134,120,93,92,88,91,89,64,63,51,33,21,17,10,10,10,0,0
2021,17/11/2021,Southbound,Heavy Vehicles,7,3,8,10,37,67,87,82,102,111,107,102,138,123,134,129,94,81,38,18,20,19,5,8,0,0
2021,17/11/2021,Northbound,Light Vehicles,36,23,39,102,447,1496,1962,1915,1411,1049,969,1007,1007,1098,1205,1156,1221,1103,625,539,452,242,163,97,0,0
2021,17/11/2021,Southbound,Light Vehicles,52,46,45,129,331,685,1026,1172,1081,1062,1236,1149,1259,1505,1784,1995,2145,1884,1005,727,692,551,271,138,0,0
2021,17/11/2021,Northbound,All Vehicles,37,30,48,122,486,1662,2114,2035,1545,1169,1062,1099,1095,1189,1294,1220,1284,1154,658,560,469,252,173,107,0,0
2021,17/11/2021,Southbound,All Vehicles,59,49,53,139,368,752,1113,1254,1183,1173,1343,1251,1397,1628,1918,2124,2239,1965,1043,745,712,570,276,146,0,0
2021,18/11/2021,Northbound,Light Vehicles,27,23,40,81,444,1539,1973,1947,1421,1090,1051,1108,1016,1099,1274,1119,1275,1127,686,566,502,291,127,66,0,0
2021,18/11/2021,Southbound,Heavy Vehicles,4,3,4,8,38,67,70,80,100,103,118,101,141,104,119,127,103,77,33,20,17,18,10,6,0,0
2021,18/11/2021,Northbound,Heavy Vehicles,2,5,3,13,36,176,163,143,158,113,105,114,80,81,101,76,56,43,30,22,13,9,10,,0,0
2021,18/11/2021,Southbound,Light Vehicles,64,49,53,95,351,716,1001,1137,1106,1053,1146,1298,1366,1419,1824,1982,2011,1817,1063,790,742,608,262,144,0,0
2021,18/11/2021,Northbound,All Vehicles,29,28,43,94,480,1715,2136,2090,1579,1203,1156,1222,1096,1180,1375,1195,1331,1170,716,588,515,300,137,66,0,0
2021,18/11/2021,Southbound,All Vehicles,68,52,57,103,389,783,1071,1217,1206,1156,1264,1399,1507,1523,1943,2109,2114,1894,1096,810,759,626,272,150,0,0
2021,19/11/2021,Southbound,Heavy Vehicles,4,7,6,11,34,72,92,90,86,109,114,119,109,144,151,146,104,55,33,20,22,18,8,7,0,0
2021,19/11/2021,Northbound,Light Vehicles,27,34,48,68,429,1404,1761,1656,1398,1099,1079,1092,1093,1129,1216,1142,1286,1094,739,509,455,388,255,179,0,0
2021,19/11/2021,Southbound,Light Vehicles,83,51,59,119,304,628,979,1091,1147,1166,1178,1301,1335,1631,1886,2062,2068,1693,1042,667,678,691,461,273,0,0
2021,19/11/2021,Northbound,Heavy Vehicles,1,8,8,19,35,160,152,127,127,110,99,85,88,75,83,75,65,48,22,21,14,19,9,4,0,0
2021,19/11/2021,Southbound,All Vehicles,87,58,65,130,338,700,1071,1181,1233,1275,1292,1420,1444,1775,2037,2208,2172,1748,1075,687,700,709,469,280,0,0
2021,19/11/2021,Northbound,All Vehicles,28,42,56,87,464,1564,1913,1783,1525,1209,1178,1177,1181,1204,1299,1217,1351,1142,761,530,469,407,264,183,0,0
2021,20/11/2021,Northbound,Heavy Vehicles,3,7,2,9,13,62,61,78,56,70,60,62,60,43,47,32,29,33,16,12,9,17,7,3,0,0
2021,20/11/2021,Northbound,Light Vehicles,86,59,54,66,251,646,762,1066,1260,1304,1373,1411,1308,1231,1175,1124,1091,933,638,464,456,510,376,234,0,0
2021,20/11/2021,Southbound,Heavy Vehicles,5,7,4,5,10,38,40,45,51,62,65,58,85,69,70,42,43,27,17,12,15,18,13,5,0,0
2021,20/11/2021,Southbound,Light Vehicles,158,128,99,91,216,440,670,940,1237,1411,1485,1585,1651,1572,1570,1593,1520,1239,819,648,697,697,474,279,0,0
2021,20/11/2021,Northbound,All Vehicles,89,66,56,75,264,708,823,1144,1316,1374,1433,1473,1368,1274,1222,1156,1120,966,654,476,465,527,383,237,0,0
2021,20/11/2021,Southbound,All Vehicles,163,135,103,96,226,478,710,985,1288,1473,1550,1643,1736,1641,1640,1635,1563,1266,836,660,712,715,487,284,0,0
2021,21/11/2021,Northbound,Light Vehicles,96,68,51,60,94,202,276,426,779,948,1082,1211,1020,1074,1039,952,886,660,462,388,348,208,67,59,0,0
2021,21/11/2021,Northbound,Heavy Vehicles,3,1,5,4,6,10,17,23,30,26,32,29,32,22,25,26,22,20,15,5,13,4,5,3,0,0
2021,21/11/2021,Southbound,Light Vehicles,171,135,97,72,87,156,277,479,809,1049,1254,1353,1206,1199,1298,1216,1203,970,626,574,549,401,187,80,0,0
2021,21/11/2021,Southbound,Heavy Vehicles,4,3,1,3,8,7,9,20,44,30,29,37,38,29,35,26,22,20,14,16,9,10,6,5,0,0
2021,21/11/2021,Northbound,All Vehicles,99,69,56,64,100,212,293,449,809,974,1114,1240,1052,1096,1064,978,908,680,477,393,361,212,72,62,0,0
2021,21/11/2021,Southbound,All Vehicles,175,138,98,75,95,163,286,499,853,1079,1283,1390,1244,1228,1333,1242,1225,990,640,590,558,411,193,85,0,0
2021,22/11/2021,Southbound,Heavy Vehicles,4,7,4,7,28,73,76,82,102,97,99,117,131,119,123,99,98,59,30,20,14,12,8,7,0,0
2021,22/11/2021,Southbound,Light Vehicles,44,28,40,108,327,688,961,1187,1014,1002,1078,1119,1179,1367,1775,1888,2002,1507,897,655,600,402,196,81,0,0
2021,22/11/2021,Southbound,All Vehicles,48,35,44,115,355,761,1037,1269,1116,1099,1177,1236,1310,1486,1898,1987,2100,1566,927,675,614,414,204,88,0,0
2021,23/11/2021,Northbound,Light Vehicles,28,20,34,78,432,1454,2003,1886,1485,975,1001,993,1002,1034,1131,1126,1287,1026,570,503,414,245,118,,0,0
2021,23/11/2021,Northbound,Heavy Vehicles,2,3,5,13,35,167,168,110,144,103,84,91,105,103,96,68,53,49,20,15,12,5,5,,0,0
2021,23/11/2021,Southbound,Heavy Vehicles,5,2,2,10,24,77,75,75,80,114,127,103,112,121,131,118,89,66,28,26,20,13,9,,0,0
2021,23/11/2021,Southbound,Light Vehicles,44,39,45,114,336,692,1022,1142,1040,1029,1126,1176,1165,1422,1796,1940,2041,1754,935,675,649,493,249,,0,0
2021,23/11/2021,Northbound,All Vehicles,30,23,39,91,467,1621,2171,1996,1629,1078,1085,1084,1107,1137,1227,1194,1340,1075,590,518,426,250,123,,0,0
2021,23/11/2021,Southbound,All Vehicles,49,41,47,124,360,769,1097,1217,1120,1143,1253,1279,1277,1543,1927,2058,2130,1820,963,701,669,506,258,,0,0
2021,25/11/2021,Northbound,Heavy Vehicles,2,4,5,11,36,169,156,124,148,109,101,88,88,98,92,69,56,35,35,14,9,14,5,1,0,0
2021,25/11/2021,Southbound,Heavy Vehicles,5,4,5,8,39,91,72,65,95,116,121,115,118,97,138,134,90,90,31,19,19,15,11,6,0,0
2021,25/11/2021,Northbound,Light Vehicles,37,24,35,92,440,1432,1941,1936,1397,1048,1068,1083,1060,1100,1278,1222,1232,1099,652,469,439,307,162,59,0,0
2021,25/11/2021,Southbound,Light Vehicles,78,47,49,111,347,690,1045,1174,1097,1129,1237,1255,1206,1487,1843,2019,2017,1798,984,777,765,563,275,168,0,0
2021,25/11/2021,Northbound,All Vehicles,39,28,40,103,476,1601,2097,2060,1545,1157,1169,1171,1148,1198,1370,1291,1288,1134,687,483,448,321,167,60,0,0
2021,25/11/2021,Southbound,All Vehicles,83,51,54,119,386,781,1117,1239,1192,1245,1358,1370,1324,1584,1981,2153,2107,1888,1015,796,784,578,286,174,0,0
2021,26/11/2021,Northbound,Heavy Vehicles,5,7,8,17,34,126,136,100,125,84,66,85,77,84,77,64,48,46,28,15,17,12,4,5,0,0
2021,26/11/2021,Southbound,Heavy Vehicles,8,3,2,15,32,71,88,82,73,92,104,97,99,114,111,88,89,52,39,20,18,12,8,6,0,0
2021,26/11/2021,Northbound,Light Vehicles,30,42,40,78,380,1183,1619,1725,1421,1119,1076,1143,1080,1176,1380,1197,1234,1080,685,441,413,407,240,171,0,0
2021,26/11/2021,Southbound,Light Vehicles,94,59,41,99,302,598,990,1142,1153,1080,1239,1377,1315,1506,1721,1811,1876,1550,949,687,656,752,478,291,0,0
2021,26/11/2021,Northbound,All Vehicles,35,49,48,95,414,1309,1755,1825,1546,1203,1142,1228,1157,1260,1457,1261,1282,1126,713,456,430,419,244,176,0,0
2021,26/11/2021,Southbound,All Vehicles,102,62,43,114,334,669,1078,1224,1226,1172,1343,1474,1414,1620,1832,1899,1965,1602,988,707,674,764,486,297,0,0
2021,27/11/2021,Southbound,Heavy Vehicles,3,3,,7,19,30,38,39,60,55,62,63,67,41,48,57,34,46,29,15,19,12,11,3,0,0
2021,27/11/2021,Southbound,Light Vehicles,178,115,78,83,157,350,567,857,1111,1326,1459,1589,1619,1683,1518,1442,1439,1258,814,702,664,652,502,340,0,0
2021,27/11/2021,Northbound,Light Vehicles,76,64,46,57,189,539,677,968,1126,1199,1233,1303,1312,1232,1180,1130,1189,1144,576,460,489,432,347,234,0,0
2021,27/11/2021,Northbound,Heavy Vehicles,2,6,3,10,14,45,51,61,56,60,51,42,32,44,29,37,31,20,20,24,13,12,7,6,0,0
2021,27/11/2021,Southbound,All Vehicles,181,118,78,90,176,380,605,896,1171,1381,1521,1652,1686,1724,1566,1499,1473,1304,843,717,683,664,513,343,0,0
2021,27/11/2021,Northbound,All Vehicles,78,70,49,67,203,584,728,1029,1182,1259,1284,1345,1344,1276,1209,1167,1220,1164,596,484,502,444,354,240,0,0
2021,28/11/2021,Northbound,Heavy Vehicles,2,2,2,2,6,8,21,19,36,29,30,33,42,29,31,30,24,28,21,12,12,5,3,6,0,0
2021,28/11/2021,Northbound,Light Vehicles,123,76,54,51,98,231,312,513,924,1043,1158,1238,1157,1130,1109,1106,1124,799,501,467,373,265,124,58,0,0
2021,28/11/2021,Southbound,Heavy Vehicles,7,2,2,7,4,7,12,22,26,27,30,42,37,35,48,37,28,30,24,25,17,12,8,6,0,0
2021,28/11/2021,Southbound,Light Vehicles,184,150,110,71,102,193,324,527,884,1129,1316,1386,1288,1359,1347,1391,1433,1050,795,655,644,456,209,113,0,0
2021,28/11/2021,Northbound,All Vehicles,125,78,56,53,104,239,333,532,960,1072,1188,1271,1199,1159,1140,1136,1148,827,522,479,385,270,127,64,0,0
2021,28/11/2021,Southbound,All Vehicles,191,152,112,78,106,200,336,549,910,1156,1346,1428,1325,1394,1395,1428,1461,1080,819,680,661,468,217,119,0,0
2021,29/11/2021,Southbound,Heavy Vehicles,5,5,9,9,27,,,,46,97,103,106,118,122,122,120,95,74,41,19,24,12,8,10,0,0
2021,29/11/2021,Northbound,Heavy Vehicles,4,6,6,18,34,,,,73,92,93,75,88,85,94,83,54,39,32,16,17,12,7,4,0,0
2021,29/11/2021,Southbound,Light Vehicles,50,44,32,104,330,,,,490,1077,1065,1156,1251,1418,1708,1966,1948,1610,970,678,605,485,194,112,0,0
2021,29/11/2021,Northbound,Light Vehicles,23,15,32,81,415,,,,566,958,969,1044,961,1027,1202,1135,1192,940,603,459,387,220,99,50,0,0
2021,29/11/2021,Southbound,All Vehicles,55,49,41,113,357,,,,536,1174,1168,1262,1369,1540,1830,2086,2043,1684,1011,697,629,497,202,122,0,0
2021,29/11/2021,Northbound,All Vehicles,27,21,38,99,449,,,,639,1050,1062,1119,1049,1112,1296,1218,1246,979,635,475,404,232,106,54,0,0
2021,30/11/2021,Southbound,Light Vehicles,59,53,47,94,366,691,1055,1188,1052,1092,1124,1206,1244,1454,1900,2057,2065,1763,1049,714,708,501,239,143,0,0
2021,30/11/2021,Northbound,Heavy Vehicles,4,9,8,17,39,183,152,143,128,126,101,96,82,76,90,78,57,47,33,20,13,10,3,2,0,0
2021,30/11/2021,Northbound,Light Vehicles,26,28,36,82,441,1448,2009,1935,1398,1017,1000,953,1018,1071,1279,1177,1202,1051,656,516,414,264,104,43,0,0
2021,30/11/2021,Southbound,Heavy Vehicles,5,5,5,10,30,77,80,75,101,124,122,106,111,126,150,108,106,76,43,25,22,16,9,8,0,0
2021,30/11/2021,Southbound,All Vehicles,64,58,52,104,396,768,1135,1263,1153,1216,1246,1312,1355,1580,2050,2165,2171,1839,1092,739,730,517,248,151,0,0
2021,30/11/2021,Northbound,All Vehicles,30,37,44,99,480,1631,2161,2078,1526,1143,1101,1049,1100,1147,1369,1255,1259,1098,689,536,427,274,107,45,0,0
2021,1/12/2021,Southbound,Light Vehicles,63,45,50,109,346,684,1000,1105,1014,1049,1121,1214,1223,1551,1843,1975,2121,1960,1295,877,756,689,349,194,0,0
2021,1/12/2021,Southbound,Heavy Vehicles,4,7,7,6,36,76,74,68,78,96,116,121,136,111,132,135,105,80,46,38,25,19,12,7,0,0
2021,1/12/2021,Northbound,Light Vehicles,30,20,34,80,475,1416,1957,1877,1544,1019,1020,1038,1020,1104,1203,1123,1271,1124,617,510,517,321,163,107,0,0
2021,1/12/2021,Northbound,Heavy Vehicles,4,8,8,18,36,187,177,130,165,109,110,93,103,77,92,74,65,44,32,31,16,11,7,2,0,0
2021,1/12/2021,Southbound,All Vehicles,67,52,57,115,382,760,1074,1173,1092,1145,1237,1335,1359,1662,1975,2110,2226,2040,1341,915,781,708,361,201,0,0
2021,1/12/2021,Northbound,All Vehicles,34,28,42,98,511,1603,2134,2007,1709,1128,1130,1131,1123,1181,1295,1197,1336,1168,649,541,533,332,170,109,0,0
2021,2/12/2021,Southbound,Light Vehicles,83,81,54,109,317,712,990,1086,1077,1134,1263,1254,1275,1486,1881,2034,2170,1901,1237,934,848,738,389,269,0,0
2021,2/12/2021,Northbound,Light Vehicles,37,32,44,88,454,1499,1943,1866,1522,1174,1061,1078,1101,1073,1340,1256,1259,1146,787,608,513,347,187,84,0,0
2021,2/12/2021,Southbound,Heavy Vehicles,7,2,4,8,40,87,70,76,98,111,104,94,131,125,133,129,100,77,44,33,27,16,10,13,0,0
2021,2/12/2021,Northbound,Heavy Vehicles,2,4,5,16,43,169,180,146,138,127,119,98,93,73,121,78,52,61,29,27,17,19,12,7,0,0
2021,2/12/2021,Southbound,All Vehicles,90,83,58,117,357,799,1060,1162,1175,1245,1367,1348,1406,1611,2014,2163,2270,1978,1281,967,875,754,399,282,0,0
2021,2/12/2021,Northbound,All Vehicles,39,36,49,104,497,1668,2123,2012,1660,1301,1180,1176,1194,1146,1461,1334,1311,1207,816,635,530,366,199,91,0,0
2021,3/12/2021,Southbound,Light Vehicles,156,84,64,110,325,663,855,1131,1115,1186,1318,1468,1520,1693,1868,2077,2012,1701,1108,772,750,783,502,324,0,0
2021,3/12/2021,Northbound,Light Vehicles,53,42,44,78,436,1421,1812,1700,1385,1189,1157,1240,1155,1206,1358,1360,1214,1285,897,486,513,501,342,180,0,0
2021,3/12/2021,Southbound,Heavy Vehicles,7,4,10,14,33,75,75,78,91,123,127,135,118,135,131,128,103,65,40,20,24,16,12,3,0,0
2021,3/12/2021,Northbound,Heavy Vehicles,7,8,8,18,45,158,175,123,147,119,102,98,90,90,83,80,57,47,43,18,20,13,9,3,0,0
2021,3/12/2021,Southbound,All Vehicles,163,88,74,124,358,738,930,1209,1206,1309,1445,1603,1638,1828,1999,2205,2115,1766,1148,792,774,799,514,327,0,0
2021,3/12/2021,Northbound,All Vehicles,60,50,52,96,481,1579,1987,1823,1532,1308,1259,1338,1245,1296,1441,1440,1271,1332,940,504,533,514,351,183,0,0
2021,4/12/2021,Northbound,Heavy Vehicles,,4,6,6,21,52,59,59,61,54,57,48,42,40,46,36,44,28,10,12,11,16,11,5,0,0
2021,4/12/2021,Northbound,Light Vehicles,125,75,48,66,160,538,709,1036,1143,1298,1320,1424,1319,1305,1342,1256,1180,1046,712,436,472,555,392,260,0,0
2021,4/12/2021,Southbound,Light Vehicles,203,129,129,81,180,401,596,918,1180,1352,1438,1597,1544,1552,1686,1660,1650,1298,876,734,720,742,569,310,0,0
2021,4/12/2021,Southbound,Heavy Vehicles,3,1,1,8,14,35,33,53,63,50,60,44,43,67,61,51,52,38,26,15,13,12,12,8,0,0
2021,4/12/2021,Northbound,All Vehicles,125,79,54,72,181,590,768,1095,1204,1352,1377,1472,1361,1345,1388,1292,1224,1074,722,448,483,571,403,265,0,0
2021,4/12/2021,Southbound,All Vehicles,206,130,130,89,194,436,629,971,1243,1402,1498,1641,1587,1619,1747,1711,1702,1336,902,749,733,754,581,318,0,0
2021,5/12/2021,Northbound,Light Vehicles,139,84,57,49,108,280,326,526,897,1009,1154,1378,1133,1141,1109,1028,1044,821,529,484,423,268,146,59,0,0
2021,5/12/2021,Southbound,Light Vehicles,196,150,109,73,127,228,353,547,948,1111,1392,1371,1283,1278,1325,1506,1342,1087,738,632,668,463,238,97,0,0
2021,5/12/2021,Southbound,Heavy Vehicles,4,5,,4,2,12,18,24,31,34,37,47,23,23,38,29,33,25,30,19,16,10,5,11,0,0
2021,5/12/2021,Northbound,Heavy Vehicles,3,3,1,4,9,11,15,26,29,37,31,31,31,40,23,33,28,28,13,14,13,6,4,4,0,0
2021,5/12/2021,Northbound,All Vehicles,142,87,58,53,117,291,341,552,926,1046,1185,1409,1164,1181,1132,1061,1072,849,542,498,436,274,150,63,0,0
2021,5/12/2021,Southbound,All Vehicles,200,155,109,77,129,240,371,571,979,1145,1429,1418,1306,1301,1363,1535,1375,1112,768,651,684,473,243,108,0,0
2021,6/12/2021,Northbound,Light Vehicles,35,25,32,87,378,1304,1745,1821,1381,1073,1032,979,1047,1046,1167,1043,1163,997,669,461,361,235,106,52,0,0
2021,6/12/2021,Southbound,Light Vehicles,59,44,46,98,292,702,942,1169,1047,1072,1119,1177,1206,1420,1716,1906,1940,1531,913,744,658,514,210,105,0,0
2021,6/12/2021,Northbound,Heavy Vehicles,7,6,5,16,30,161,149,115,128,97,102,85,102,75,85,65,50,34,22,23,14,18,3,4,0,0
2021,6/12/2021,Southbound,Heavy Vehicles,3,4,7,7,26,78,60,75,81,93,94,120,108,116,125,102,99,64,34,12,22,14,6,4,0,0
2021,6/12/2021,Northbound,All Vehicles,42,31,37,103,408,1465,1894,1936,1509,1170,1134,1064,1149,1121,1252,1108,1213,1031,691,484,375,253,109,56,0,0
2021,6/12/2021,Southbound,All Vehicles,62,48,53,105,318,780,1002,1244,1128,1165,1213,1297,1314,1536,1841,2008,2039,1595,947,756,680,528,216,109,0,0
2021,8/12/2021,Northbound,Heavy Vehicles,3,7,8,19,41,161,175,128,155,107,104,117,93,73,95,77,50,46,39,23,21,20,5,6,0,0
2021,8/12/2021,Northbound,Light Vehicles,54,42,27,101,431,1498,1879,1958,1600,1169,1141,1086,1063,1097,1287,1170,1224,1210,693,488,472,326,198,78,0,0
2021,8/12/2021,Southbound,Light Vehicles,94,79,44,116,320,680,926,1053,1106,1166,1218,1243,1247,1584,1804,2022,2148,1932,1018,767,727,597,335,178,0,0
2021,8/12/2021,Southbound,Heavy Vehicles,3,5,6,10,33,91,58,63,80,98,137,122,102,113,125,139,102,99,51,29,27,13,15,8,0,0
2021,8/12/2021,Northbound,All Vehicles,57,49,35,120,472,1659,2054,2086,1755,1276,1245,1203,1156,1170,1382,1247,1274,1256,732,511,493,346,203,84,0,0
2021,8/12/2021,Southbound,All Vehicles,97,84,50,126,353,771,984,1116,1186,1264,1355,1365,1349,1697,1929,2161,2250,2031,1069,796,754,610,350,186,0,0
2021,9/12/2021,Southbound,Heavy Vehicles,5,6,7,6,33,70,60,69,82,101,131,101,114,123,115,126,101,61,49,25,23,15,11,6,0,0
2021,9/12/2021,Northbound,Heavy Vehicles,2,8,4,16,29,161,145,139,137,111,90,108,92,84,85,71,67,61,29,26,9,14,4,6,0,0
2021,9/12/2021,Southbound,Light Vehicles,85,63,44,89,292,652,911,1066,1122,1102,1233,1268,1254,1554,1822,2015,2126,1609,1062,842,737,649,355,218,0,0
2021,9/12/2021,Northbound,Light Vehicles,54,41,41,75,403,1391,1720,1935,1648,1147,1187,1075,1055,1061,1258,1279,1312,1248,778,522,505,367,151,89,0,0
2021,9/12/2021,Southbound,All Vehicles,90,69,51,95,325,722,971,1135,1204,1203,1364,1369,1368,1677,1937,2141,2227,1670,1111,867,760,664,366,224,0,0
2021,9/12/2021,Northbound,All Vehicles,56,49,45,91,432,1552,1865,2074,1785,1258,1277,1183,1147,1145,1343,1350,1379,1309,807,548,514,381,155,95,0,0
2021,10/12/2021,Northbound,Heavy Vehicles,5,4,4,25,31,163,178,134,162,130,110,96,95,95,94,75,45,55,24,14,10,13,13,4,0,0
2021,10/12/2021,Southbound,Heavy Vehicles,2,5,8,14,33,90,65,79,114,95,97,132,131,122,146,134,98,63,39,23,21,16,4,9,0,0
2021,10/12/2021,Southbound,Light Vehicles,100,77,68,103,350,643,921,1086,1095,1180,1286,1554,1572,1731,1930,2107,2088,1604,1023,772,802,852,518,286,0,0
2021,10/12/2021,Northbound,Light Vehicles,38,39,38,76,423,1410,1629,1628,1414,1207,1240,1237,1211,1253,1337,1259,1307,1245,769,534,546,508,383,197,0,0
2021,10/12/2021,Northbound,All Vehicles,43,43,42,101,454,1573,1807,1762,1576,1337,1350,1333,1306,1348,1431,1334,1352,1300,793,548,556,521,396,201,0,0
2021,10/12/2021,Southbound,All Vehicles,102,82,76,117,383,733,986,1165,1209,1275,1383,1686,1703,1853,2076,2241,2186,1667,1062,795,823,868,522,295,0,0
2021,11/12/2021,Southbound,Light Vehicles,183,143,109,109,185,380,599,857,1136,1367,1455,1516,1573,1543,1540,1566,1435,1214,882,747,705,776,584,397,0,0
2021,11/12/2021,Northbound,Light Vehicles,88,81,58,66,211,639,677,994,1160,1281,1410,1476,1322,1233,1229,1231,1194,1140,703,540,499,537,391,242,0,0
2021,11/12/2021,Southbound,Heavy Vehicles,3,3,4,5,18,30,41,56,59,57,60,54,67,62,59,62,49,32,16,22,11,14,12,14,0,0
2021,11/12/2021,Northbound,Heavy Vehicles,3,5,6,8,13,60,67,68,55,49,61,57,50,51,45,31,34,33,22,16,14,14,7,6,0,0
2021,11/12/2021,Southbound,All Vehicles,186,146,113,114,203,410,640,913,1195,1424,1515,1570,1640,1605,1599,1628,1484,1246,898,769,716,790,596,411,0,0
2021,11/12/2021,Northbound,All Vehicles,91,86,64,74,224,699,744,1062,1215,1330,1471,1533,1372,1284,1274,1262,1228,1173,725,556,513,551,398,248,0,0
2021,12/12/2021,Southbound,Light Vehicles,234,160,101,104,121,244,384,560,960,1163,1329,1479,1385,1337,1492,1425,1509,1199,796,698,697,539,272,126,0,0
2021,12/12/2021,Northbound,Heavy Vehicles,4,3,4,7,7,16,17,25,36,42,41,44,37,33,29,33,21,27,15,12,7,9,2,7,0,0
2021,12/12/2021,Northbound,Light Vehicles,150,85,73,57,117,295,419,585,939,1142,1308,1344,1181,1272,1192,1153,1112,855,563,524,532,359,152,90,0,0
2021,12/12/2021,Southbound,Heavy Vehicles,6,5,2,4,5,8,12,27,32,26,29,40,47,40,29,34,33,24,16,13,14,8,8,5,0,0
2021,12/12/2021,Southbound,All Vehicles,240,165,103,108,126,252,396,587,992,1189,1358,1519,1432,1377,1521,1459,1542,1223,812,711,711,547,280,131,0,0
2021,12/12/2021,Northbound,All Vehicles,154,88,77,64,124,311,436,610,975,1184,1349,1388,1218,1305,1221,1186,1133,882,578,536,539,368,154,97,0,0
2021,13/12/2021,Southbound,Heavy Vehicles,5,5,3,16,34,74,61,87,82,122,110,117,117,121,133,129,105,79,34,28,14,12,12,7,0,0
